web-scraper-order,web-scraper-start-url,news,news-href,title,date,content
"1618747147-353","https://aninews.in/search/?query=%22triple%20talaq%22&page=17","Unlike Samajwadi Party,  Aparna Yadav endorses the Triple Talaq bi","https://aninews.in/news/national/general-news/unlike-samajwadi-party-aparna-yadav-endorses-the-triple-talaq-bill201812292325200001","Unlike Samajwadi Party,  Aparna Yadav endorses the Triple Talaq bill","Dec 29, 2018 23:25","Lucknow (Uttar Pradesh) [India], Dec 29 (ANI): Contrary to Samajwadi Party's stand on Triple Talaq Bill, Party leader Mulayam Singh Yadav's daughter-in-law, Aparna Yadav, has welcomed the Bill stating that it is a major move by the government.
She also added that the bill should also be passed in the Rajya Sabha.
Yadav's views are in contradiction to her party's official stand on the issue which had alleged that the Bill is an attempt by the BJP to politicise the issue.
On December 27, during the Triple Talaq debate in Lok Sabha, Samajwadi Party's Dharmendra Yadav said Triple Talaq was a social issue and the BJP was trying to politicise the matter.
The Muslim Women (Protection of Rights on Marriage) Bill 2018 was passed by the Lower House with 245 MPs voting in favour and 11 opposing it. Other than the Samajwadi Party legislators, the AIADMK, the Nationalist Congress Party (NCP) and the Congress MPs walked out.
While talking to ANI on Friday, Arpana praised the Centre's effort in passing the Bill in Lok Sabha. She further stressed that if we will look at the National Crime Records Bureau (NCRB), we will find that women are not safe in our country, especially in Uttar Pradesh. Not only women, but even men should also be aware of the laws and punishment meant for women protection.
Notably, the Triple Talaq bill was taken up in the Parliament in August last year after a five-judge bench of the Supreme Court termed unconstitutional the law that allowed Muslim men to divorce their wives simply by uttering the word ""talaq"" three times in quick succession.
The Lok Sabha on Thursday passed a bill which proposes to make the practice of instant Triple Talaq an offence under the Indian Penal Code with the provision of three-year jail term for the erring husband. (ANI)"
"1618746753-257","https://aninews.in/search/?query=%22triple%20talaq%22&page=25","SC has no right to 'make' laws: AIMPLB on triple talaq","https://aninews.in/news/national/general-news/sc-has-no-right-to-make-laws-aimplb-on-triple-talaq201801100754520004","SC has no right to 'make' laws: AIMPLB on triple talaq","Jan 10, 2018 07:56","Aurangabad (Maharashtra) [India] Jan 10 (ANI): The law-board"">All India Muslim Personal Law Board (AIMPLB) on Tuesday raised questions over the Supreme Court's move in the triple talaq issue and said the court does not have the right to 'make' the law.A member of the board, Maulana Ata Ur Rehman Rashdi, said the work of the Supreme Court is to make decisions within the purview of law and not to 'make' the law.""This very role of the court is a violation of basic rights which can never be accepted. The interference of the apex court and the government in the Shariat laws is also wrong,"" Maulana maintained.Meanwhile, the Muslim Women (Protection of Rights on Marriage) Bill, 2017 seeks to criminalise instant divorce, triple talaq.The bill was passed in the Lok Sabha with most of the leading parties in the Opposition, including the Congress, voting in favour, but with caveats.The bill, if enacted, will make triple talaq a criminal offence. It proposes a three-year jail term for a Muslim man who divorces his wife in any form of spoken, written or by electronic means such as email, SMS, and WhatsApp. (ANI)"
"1618747240-382","https://aninews.in/search/?query=%22triple%20talaq%22&page=15","Govt should not interfere in Triple Talaq , say Muslim Women of UP","https://aninews.in/news/national/general-news/govt-should-not-interfere-in-triple-talaq-say-muslim-women-of-ups-deoband20190407133057","Govt should not interfere in Triple Talaq , say Muslim Women of UP's Deoband","Apr 07, 2019 13:31","Saharanpur (Uttar Pradesh) [India], Apr 7 (ANI): Muslim women in Deoband, the land of biggest madrasa Darul Uloom, advocate that government should not interfere in the matter of ""Triple Talaq"", a religious matter.
""Whatever is mentioned in the holy Quran is absolutely correct. Why does the government need to interfere in the personal matter concerning husband and wife? I think there are a lot of other things for the government to do,"" said Shamila Ahmed a resident of Deoband.
""The issues of education of Muslim girl are a big issue. Even those Muslim girls who are well educated and have done their BA, MA and have even qualified NET are jobless. Due to which all their qualities and qualifications remain of no use,"" she added.
Another woman said that there are several issues that should be considered.
""There are numerous issues in front of us, the roads are not developed, there is the issue of education of Muslim women,  the issue of employment of Muslim women amongst many others,"" said the woman.
""Those who do get job only get jobs in private schools,"" she added.
On the issue of ""Triple Talaq"", she said:  ""It is our personal matter and no government needs to interfere. It is as per our Shariat and we cannot go against it and even do not want any improvement in it"".
'Triple talaq' is a customary practice, prevalent among Muslims, that dissolves a marriage when the husband says the word 'Talaq' thrice. The custom is criticized for being unilateral and biased against women.
Locals in Deoband said that ""Muslim community should not be used as a political tool during polls.""
""It is a peace-loving city. Politicians should provide better education and more employment opportunities for Muslims in the country. Everyone should be treated equally. Muslim community should not be used as a political tool during polls,"" said Mohammad Tariq.
""We don't want reservation but want that condition of those in Muslim community who are downtrodden and marginalized should improve"" he added.
While a shopkeeper Mohammad Saleem Ansari said that Muslim youth are not given jobs in Police and Army and unemployment is large among them.
""Nobody gives jobs to Muslim youth. They are not given a job in the Army or police. Unless there are jobs for us, our condition is not going to improve,"" said Ansari.
The Union Cabinet in February approved ""Triple Talaq"" ordinance.
The Triple Talaq Bill was passed in the Lok Sabha on December 27 last year with 245 votes in favour and 11 against the Bill. The opposition parties want the Bill to be sent to the Select Committee of Parliament for further vetting, a demand which was rejected by the Centre.
However, an ordinance was re-promulgated in January this year as the revised Bill could not be passed in the Rajya Sabha where the government lacks a majority.
The Bill criminalises the practice of instant 'triple talaq' with a provision of three years imprisonment to the erring husband.
The issue of triple talaq was taken up in the Parliament in August last year after a five-judge bench of the Supreme Court ruled ""unconstitutional"" a practice that allows Muslim men to divorce their wives simply by uttering ""talaq"" three times in quick succession. (ANI)"
"1618747755-525","https://aninews.in/search/?query=%22triple%20talaq%22&page=3","Hyderabad: Doctor offers free treatment to victim who complained o","https://aninews.in/news/national/general-news/hyderabad-doctor-offers-free-treatment-to-victim-who-complained-of-triple-talaq-due-to-crooked-teeth20191113100916","Hyderabad: Doctor offers free treatment to victim who complained of triple talaq due to 'crooked teeth'","Nov 13, 2019 10:09","Hyderabad (Telangana) [India], Nov 13 (ANI): A dental hospital in Hyderabad has offered free treatment to Rukhsana Begum, who was allegedly given triple talaq for having 'crooked teeth'.
Dr Nada Mir from Alux Dental Hospital has come forward to help the woman and offer her treatment. 
Speaking to ANI, the doctor said: ""We read about the plight of a woman who was allegedly given triple talaq due to dental issues. Our dental organisation wants to help the victim in her dental treatment without taking any fee from her. The victim has crooked teeth and we wanted to look at her problem and see what best treatment can be provided to her.""
""Our main motto is to see that the victim's problem is fixed and she can lead a happy, healthy life"", Mir added.
Rukhsana Begum's husband Mustafa allegedly gave her Triple Talaq due to her crooked teeth last month. Begum had married Mustafa on June 27, 2019.
According to the police, on Oct 31 a case was registered against Mustafa under section 498 A of the Indian Penal Code (IPC), Dowry Act and Triple Talaq act. Further investigation is underway.
Circle Inspector Kushaiguda, K Chandra Shekar told ANI, ""We have received a complaint from Begum accusing her husband of pronouncing triple talaq as she has crooked teeth and harassing her for extra dowry.""
Her husband was later arrested by the police. (ANI)"
"1618746949-307","https://aninews.in/search/?query=%22triple%20talaq%22&page=21","Reward announced for chopping triple talaq victim's hair","https://aninews.in/news/national/general-news/reward-announced-for-chopping-triple-talaq-victims-hair201807211858500001","Reward announced for chopping triple talaq victim's hair","Jul 21, 2018 18:59","Bareilly (Uttar Pradesh) [India], July 21 (ANI): A fatwa or a ruling on a point of Islamic law was issued on Saturday against triple talaq victim Nida Khan, announcing a cash reward of Rs 11,876 for anyone who chops off her hair.
Khan has been in the news lately for defying Muslim clerics by challenging instant divorce and 'nikah halala'.
In an interview to ANI, Khan said: ""A fatwa has been issued against me, which says whosoever brings chopped hair of Nida Khan will be rewarded with an amount of Rs 11,786, and if I do not leave this country within three days then I will be attacked with stones.""
She also appealed to meet Prime Minister Narendra Modi regarding the same issue.
""I will take a proper appointment to meet Prime Minister Modi and will appeal to him about it. He was in Shahjahanpur today, but I decided not to go to meet him due to my own security issues,"" she noted.
Earlier this week, the Imam of Bareilly's Jama Masjid had issued a fatwa against Nida for opposing several Islamic practices, including Triple Talaq, and demonstrating against the same.
As per the fatwa, Nida was ostracised from Islam for regularly speaking against the religion and its practices.
Furthermore, Imam Khurshid Alam noted that no Muslim was to maintain contact with Khan until she publicly apologised and retracted her ""anti-Islam stand."" (ANI)"
"1618747321-402","https://aninews.in/search/?query=%22triple%20talaq%22&page=13","Modi attacks Congress, seeks political consensus for new India","https://aninews.in/news/national/politics/modi-attacks-congress-seeks-political-consensus-for-new-india20190625230106","Modi attacks Congress, seeks political consensus for new India","Jun 25, 2019 23:01","New Delhi [India], June 25 (ANI) Prime Minister Narendra Modi on Tuesday unleashed a strong attack on Congress president Rahul Gandhi and UPA chairperson Sonia Gandhi stating that the government had not put them behind bars since it was not the Emergency, while calling upon the opposition party to support the BJP government's efforts towards women empowerment in the form of Triple Talaq bill.
Outlining his government's commitment to make the country strong, prosperous and inclusive, Modi in his reply in the Lok Sabha to the motion of thanks to the President's Address to the joint sitting of the two houses of parliament, called upon all opposition parties to ""rise above political boundaries to create a new and modern India"".
He cited former Prime Minister Jawaharlal Nehru to emphasise on duties and not merely rights and said: ""there was need of a paradigm shift of moving from rights to duties"". He said it was also the duty of public representatives to create ""public awareness"" on the issue.
He invoked the Emergency of 1975 and said people had returned his government to power after testing it for the past five years.
Modi sought to distinguish the work culture of BJP from other parties, saying that the party stays away from negativity and believes in ""drawing a bigger line"" rather than erasing the line of its rivals.
Modi rejected Congress allegations that it was targeting Sonia Gandhi and Rahul Gandhi.
Referring to speech of Congress leader Adhir Ranjan Chowdhury who had accused Modi government of making allegations against top leaders to defame them and challenged it to arrest UPA Chairperson Sonia Gandhi and President Rahul Gandhi, Modi said his government was being criticised for ""not putting (people) to jail"".
He said the country was not under Emergency and due process of law will be followed while continuing the attack on corruption.
""If you get bail, enjoy it,"" he said in a veiled reference to Rahul Gandhi and Sonia Gandhi.
Modi also accused the Congress leadership of not thinking ""beyond family"" and that only a few contributed to the national progress.
Challenging the Congress, he asked if it had praised late Prime Minister Atal Bihari Vajpayee before 2004 or till 2014. ""You did not praise Narasimha Rao, was the name of former Prime Minister Manmohan Singh taken during the debate. They do not think outside the family,"" he said.
""There are some people who feel only a few names contributed to national progress. They only want to hear those few names and ignore the others. We think differently, we feel each and every citizen has worked for India's progress,"" he said.
""You are riding high. I congratulate you. You can't see properly from a height, people on the ground look small. We do not believe in being on a high. We believe in connecting with the grassroots,"" he said.
He also used the anniversary of the imposition of Emergency to attack the Congress, saying it had killed the soul of the nation.
Referring to the Triple Talaq Bill, he said Congress can make up for two ""missed opportunities"" on the issue of women empowerment in the past.
""They first missed in 1950s when Uniform Civil Code was being debated and then after 35 years when Shah Bano case came up. Now is the third chance when they can support Triple Talaq Bill.
""There are reports that a Congress minister had said at the time when Shah Bano case was being debated in the country that 'upliftment of Muslims is not the responsibility of the Congress, if they want to lie in gutter, let them be',"" Modi said and added that the members of the main minority community need to made part of country's progress.
He targeted Congress over its criticism of `Make in India' initiative, and said that China exports arms while India was world's biggest arms importer.
Modi said the President's Address is the voice of how the government will fulfill the aspirations of common people.
""Where do we want to take the country, how we intend to take it, what will be the priorities, we have tried to present a roadmap. ""The great men of the country saw a dream of a powerful, prosperous, inclusive India. The demand of time, the expectation of people is that we do this with determination and with greater speed. In today's global atmosphere, India should not lose this opportunity. We can remove all obstacles to meet the aspirations,"" he said.
Referring to BJP-led NDA returning to power with greater majority, he said there was ""nothing more satisfying then to see your work being endorsed by people""
Modi said the dream of ruling BJP-led NDA government is not to reach heights but to stay connected to grassroots.
""Together we can deal with any challenges that come our way. We can overcome challenges if we all come together.
Modi, who was cheered by BJP members through his speech, said he does not think about elections in terms of who won and who lost. ""For me, what is satisfying is the opportunity to serve for 130 crore Indians and do work that has made a positive difference in the lives of our citizens.
Modi said his government will work towards creating jobs and give a boost to tourism.
He rejected Congress allegation that Prime Minister had negated contributions of previous governments and said he had praised work of all the prime ministers and parties in power in the past.
He said former President Pranab Mukherjee was honoured with Bharat Ratna during the NDA rule.
He urged people to observe 150th birth anniversary of Mahatma Gandhi and 70th anniversary of Independence in keeping with the ideals of freedom fighters.
He also urged people to take steps to conserve water. (ANI)"
"1618747058-332","https://aninews.in/search/?query=%22triple%20talaq%22&page=19","Triple talaq, Rafale, 1984 riots dominate BJP parliamentary party","https://aninews.in/news/national/general-news/triple-talaq-rafale-1984-riots-dominate-bjp-parliamentary-party-meet201812181723180001","Triple talaq, Rafale, 1984 riots dominate BJP parliamentary party meet","Dec 18, 2018 21:08","New Delhi (India), Dec 18, (ANI): Triple talaq, Rafale, and 1984 anti-Sikh riots were some of the issues which dominated BJP's parliamentary party meeting on Tuesday, Rural Development Minister Narendra Singh Tomar said.
Briefing media persons after the parliamentary party meeting, Tomar said: ""Triple talaq, Rafale deal, and ant-Sikh 1984 riots were discussed during the meeting. Union Law Minister Ravi Shankar Prasad briefed the meeting about Triple talaq.""
""The bill that we introduced in the form of an ordinance has to be passed. It is a major priority for our government. The recent verdict by the Delhi High Court on 1984 anti-Sikh riots and the Supreme Court's verdict on Rafale deal were also discussed during the meeting,"" he said.
""The previous proceedings of the ongoing Winter Session of the Parliament were also reviewed and all the parliamentarians of the party were asked to ensure their maximum attendance during the Parliament session,"" Tomar further said.
This was the second Parliamentary party meeting of the BJP during the current Winter Session. The party holds the meeting of the Parliamentarians on every Tuesday whenever the Parliament is in session. ""The meeting concluded with the remarks of Union Home Minister Rajnath Singh,"" added Tomar. (ANI)"
"1618747758-526","https://aninews.in/search/?query=%22triple%20talaq%22&page=3","Justice S Abdul Nazeer, family get 'Z' category security cover in","https://aninews.in/news/national/general-news/justice-s-abdul-nazeer-family-get-z-category-security-cover-in-view-of-threat-from-pfi-post-ayodhya-verdict20191117171303","Justice S Abdul Nazeer, family get 'Z' category security cover in view of threat from PFI post-Ayodhya verdict","Nov 17, 2019 18:13","New Delhi [India], Nov 17 (ANI): The Central government has decided to provide 'Z' category security cover to Justice S Abdul Nazeer, who was part of the Supreme Court bench which pronounced the Ayodhya verdict, and his family members in view of the threat from the Popular Front of India (PFI).
The Ministry of Home Affairs has directed the Central Reserve Police Force (CRPF) and local police to provide security to Justice Nazeer and his family after agencies warned about a threat to their lives from the PFI and 'other quarters.' 
According to an official communication accessed by ANI, security forces and local police will ""immediately"" provide 'Z' category security to Justice Nazeer and his family members in Karnataka and other parts of the country ""in view of the threat from PFI and other quarters, as reported by the security agencies"". 
'Z' category security available with Karnatka's quota will be given to Justice Nazeer during his visits to Bengaluru, Mangaluru and elsewhere in the state, reads the letter.
Similarly, the security will also be extended to his family members residing in Karnataka (Bengaluru and Mangaluru).
As many as 22 personnel of paramilitary and police escort a person with 'Z' category security cover. 
On November 9, the Supreme Court ordered the construction of Ram temple on a 2.77-acre land and directed the government to provide 5-acre land for the construction of a mosque in Ayodhya, Uttar Pradesh. 
Apart from adjudicating the Ramjanmbhoomi-Babri Masjid land dispute, Justice Nazeer was also part of a five-member bench of the Supreme Court, which declared instant triple talaq as unconstitutional in 2017. 
According to the information available, Justice Nazeer, 61, was first enrolled as an advocate in 1983 in the Karnataka High Court. He was later appointed an additional judge in the High Court in 2003. Justice Nazeer was elevated as a judge of the Supreme Court on February 17, 2017. (ANI)"
"1618747450-439","https://aninews.in/search/?query=%22triple%20talaq%22&page=10","Deft floor management helped BJP get Triple Talaq Bill passed in R","https://aninews.in/news/national/politics/deft-floor-management-helped-bjp-get-triple-talaq-bill-passed-in-rajya-sabha20190730225325","Deft floor management helped BJP get Triple Talaq Bill passed in Rajya Sabha","Jul 30, 2019 22:53","New Delhi [India], July 30 (ANI): The success of BJP in getting the contentious Triple Talaq Bill passed in the Rajya Sabha came after some deft political management by the party leaders, which included reaching out to opposition leaders, MPs ""individually"" and chief ministers of Odisha, Andhra Pradesh and Telangana, party sources said.
They said that the party and the government had made preparations for the passage of the Muslim Women (Protection of Rights on Marriage), Bill, 2019, for which the government had to bring ordinances.
The ruling alliance does not have a majority in the Rajya Sabha. Despite this, getting the bill passed has shown lack of opposition unity.
The government had last week succeeded in getting another contentious bill -- the RTI Amendment Bill -- passed in the Upper House of Parliament.
The Congress was keen on sending the Triple Talaq Bill to select committee but could not succeed in the division.
A BJP leader, who spoke on the condition of anonymity, said that the leadership crisis in Congress following the resignation of Rahul Gandhi as party chief also helped the ruling group in managing things with ease.
BSP MP Satish Chandra Misra opposed the Triple Talaq Bill and demanded that it be referred to select committee. However, BSP MPs were not present during voting, creating a surprise.
When contacted, BSP MP Veer Singh said he was not there in the House as he had a pre-scheduled programme and the Parliament Session was extended.
The absence of some Samajwadi Party members during the voting also created a surprise.
Members of AIADMK and JD-U, an ally of BJP, staged a walkout. Some members of Congress, YSR Congress, TDP, and TRS, apart from about nine from SP and BSP, were not present during voting. NCP leaders Sharad Pawar and Praful Patel were also not present.
The Bill was passed with 99 members in its favour and 88 against it.
A BJP leader said the team led by Parliamentary Affairs Minister Pralhad Joshi did ""best floor management in recent history"".
While keeping up its floor management, the government kept the listing of the bill a surprise. It became known on Monday that the bill will be taken up in the Rajya Sabha on Tuesday.
The Triple Talaq Bill has already been passed by the Lok Sabha.
The bill could not be passed in the Rajya Sabha during the previous NDA government despite repeated efforts. It was, therefore, brought to the Parliament again (ANI)"
"1618747004-320","https://aninews.in/search/?query=%22triple%20talaq%22&page=20","Congress dilly-dallied on Triple Talaq for vote bank: Law Minister","https://aninews.in/news/national/general-news/congress-dilly-dallied-on-triple-talaq-for-vote-bank-law-minister201809191406590001","Congress dilly-dallied on Triple Talaq for vote bank: Law Minister","Sep 19, 2018 14:07","New Delhi [India], Sept 19 (ANI): Holding the Congress party responsible for stymieing the Triple Talaq Bill in the Parliament, Union Law Minister Ravi Shankar Prasad on Wednesday said, a barbaric Triple Talaq curse was not allowed to be ended because of ambiguity and the vacillations of the Congress party.
Addressing reporters after the Cabinet approved the Ordinance on Triple Talaq, the union minister said that the Bharatiya Janata Party (BJP) made numerous attempts to take the Congress party on board but failed.
Slamming the United Progressive Alliance chairperson Sonia Gandhi, the minister accused the Congress of indulging in vote bank politics.
""It is my serious charge with full sense of responsibility, that a distinguished woman leader is the ultimate leader of the Congress party, yet such a barbaric inhuman Triple Talaq curse was not allowed to be ended by a parliamentary law because of ambiguity and the vacillations of the Congress party,"" said Prasad.
""We made all efforts to take the Congress party on board. On the instructions of the Prime minister, Ananth Kumar and I met the Congress leaders, but under the pressure of their vote bank the Congress party did not support us,"" he claimed.
The Union Cabinet on Wednesday approved an ordinance or an Executive Order on Triple Talaq bill, making it a criminal act, sources confirmed.
Prime Minister Narendra Modi led-government approved the ordinance after it could not be tabled in the Rajya Sabha due to lack of consensus last month during the monsoon session of the Parliament even as the Union Cabinet had approved an amendment to the Bill.
The Ordinance is likely to kick off a controversy as the Congress party had opposed the ""criminalisation"" aspect in the Triple Talaq Bill.
Triple Talaq, or verbal divorce, is often practiced by a section in the Muslim community in India to instantly divorce their wives by uttering the word 'Talaq' three times. Several Muslim and women organisations have, over the years, have decried the practice, calling it un-Islamic and anti-women. (ANI)"
"1618747293-394","https://aninews.in/search/?query=%22triple%20talaq%22&page=14","Triple talaq Bill tabled in LS amidst stiff opposition","https://aninews.in/news/national/politics/triple-talaq-bill-tabled-in-ls-amidst-stiff-opposition20190621172907","Triple talaq Bill tabled in LS amidst stiff opposition","Jun 21, 2019 17:33","New Delhi [India], June 21 (ANI): On the first day of the Lok Sabha session, the Modi government, in its second tenure, introduced the the controversial triple talaq Bill, amidst stiff opposition from Congress and Muslim Majlis after a division was pressed opposing the tabling of the measure.
The Muslim Women (Protection of Rights on Marriage) Bill, 2019, that seeks to criminalise the act of instant divorce among Muslims with a three-year jail sentence for men was finally introduced after a brief debate.
AIMIM member Salauddin Owaisi pressed for a division and the voting saw 186 members supporting the bill and 74 against. The voting had to be taken through paper slips as the newly-elected members have to be allotted seats and division numbers yet in the electronic voting system.
The bill, which was passed by the Lok Sabha in December last but lapsed in the Rajya Sabha after the dissolution of the Lower House, seeks to replace an ordinance issued by the government in February.
The government got introduction of the triple talaq bill as the first legislative business of the 17th Lok Sabha but it met with stiff opposition from Congress and Muslim Majlis at the introduction stage itself. 
They persisted with their opposition and Speaker Om Birla allowed a brief discussion before the voting. The new Speaker also got the first taste of ruckus in the House and intervened to bring order.
In his objections, Congress member Shashi Tharoor said ""The bill does nothing to improve the status of Muslim women.""
He contended that the Bill would supersede the existing civil and criminal laws and cannot claim exception under Art 15 of the Constitution.
Owaisi said the Bill was in violation of Articles 14 and 15 of the Constitution in regard to fundamental rights. He said the measure was not in the interest of the Muslim women as how an arrested husband pay for her maintenance.
He also attacked the BJP questioning its ""love"" for Muslim women when it was not showing the same ""love"" for Hindu women in Kerala in the Sabarimala temple entry issue even after the Supreme Court verdict.
He said there was no need for a separate law after the Supreme Court had declared triple talaq as null and void. The Muslim women were also covered under the Domestic Violence Act, Section 125 of the Cr Procedure Code and the Muslim Marriage Act, he contended.
Repying to the objections, Law Minister Ravi Shankar Prasad put up a stiff defence of the government move saying the issue was not of religion but of women.
""There is no religion, no prayers no rituals. It is about justice and rights of women. It is a matter of humanity. The rights of Muslim women will be protected. It is about justice and empowerment of women,"" he said.
""People have chosen us to make laws. It is our work to make laws. Law is to give justice to the victims of triple talaq,"" Prasad said.
 Referring to the opposition members' contentions, the Law Minister said Art 15 had a proviso that nothing in the article could prevent the government from making any speciai provisions for women.
He said even after the Supreme Court declaring the triple talaq practice as null and void, 31 FIRs have been filed against men for illegal divorce.
Prasad said 22 Islamic countries have regulatged instant divorce among Muslims.
Later, the minister told reporters outside that it was a matter of great distress that the Congress party has chosen to oppose the bill in Parliament and has not learnt lessons even after the huge defeat in the elections.
He said the Congress party has joined the likes of Owaisi as the Congress party had not opposed the bill in December last year. It had then walked out.
Prasad said it was distressing because the Congress was doing this when it had Sonia Gandhi, a woman, as its leader.
 Talking to reporters, Owaisi said the bill was unconstitutional and would be a great injustice against Muslim women if the Bill became law.
""Triple talaq Bill is unconstitutional. It is a violation of the Constitution's Article 14 and 15. We already have the Domestic Violence Act 2005, CrPC Section 125, Muslim Women Marriage Act. If Triple Talaq Bill becomes a law it will be even greater injustice against women,"" he told reporters outside the Parliament.
Voicing his opposition, Owaisi said, ""If a man gets arrested how will he give allowance from jail? The government says if a Muslim man commits this crime the marriage will remain intact and he will be jailed for three years if punished by the court. He will be jailed for three yrs but marriage will be intact. What law is Mr (Narendra) Modi forming?""
""I would like to ask him (Modi) what kind of justice is this that if such law is implemented on a non-Muslim man then he goes to jail for one year and a Muslim man goes to jail for three years,"" he added.
On being asked about his party's stand on the triple talaq Bill, Samajwadi Party leader Azam Khan said that they support what is written in the Quran.
 ""Our stand is similar to what is written in the Quran,"" he said.
""No religion has given more rights to women than Islam. 1500 years ago, Islam was the first religion to have given the right of equality to women. Today, we witness the lowest divorce rate and the lowest cases of violence on women in Islam. Women are not burnt or killed"", said Azam Khan, MP from Uttar Pradesh's Rampur Constituency.
""Triple Talaq is a religious issue not a political issue and nothing is more supreme for a Muslim than Quran. On marriage, on divorce, for everything, the Quran has clear instructions and we follow it"", he further added. (ANI)"
"1618747536-464","https://aninews.in/search/?query=%22triple%20talaq%22&page=8","Plea moved in SC challenging newly enacted triple talaq law","https://aninews.in/news/national/general-news/plea-moved-in-sc-challenging-newly-enacted-triple-talaq-law20190802225225","Plea moved in SC challenging newly enacted triple talaq law","Aug 02, 2019 22:53","New Delhi [India], August 2 (ANI): A petition was filed in the Supreme Court on Friday challenging the constitutional validity of the Muslim Women (Protection of Rights on Marriage) Act, 2019, which criminalises triple talaq among Muslims and attracts a jail term up to three years for the husband.
The petition, moved by Samastha Kerala Jamiathul Ulema, a Kerala-based organisation of the Sunni Muslim scholars and clerics, sought that the Act be declared unconstitutional.
It also said that a direction should be issued to impose an interim stay on the newly enacted law. 
The Act is in violation of various Articles of the Constitution, the petitioner stated, adding that it would create ""grave public mischief and may lead to polarisation and disharmony in society"".
The intent behind the Ordinance is not the abolition of Triple Talaq, but the punishment of Muslim husbands submitted the petition.
If the motive was to protect a Muslim wife in an unhappy marriage, no reasonable person can believe that the means to ensure it is by putting an errant husband in jail for 3 years and create a non-bailable offence for merely saying ""talaq talaq talaq"", it added.
The Act is manifestly ""arbitrary and discriminatory, unfair and unreasonable"" and it creates an offence and causes a deprivation of liberty without justification, the petition submitted. 
This came a day after the triple talaq legislation became an Act following presidential assent. (ANI)"
"1618746189-67","https://aninews.in/search/?query=%22triple%20talaq%22&page=41","All India Muslim Personal Law Board opposes PILs against Triple Ta","https://aninews.in/news/national/politics/all-india-muslim-personal-law-board-opposes-pils-against-triple-talaq","All India Muslim Personal Law Board opposes PILs against Triple Talaq","Aug 23, 2017 11:20","New Delhi [India], Mar. 27 (ANI): The All India Muslim Personal Law Board (AIMPLB) has opposed PILs filed against the controversial Triple Talaq in the Supreme Court, stating that petition against Muslim Law Board is 'not maintainable'.      The Muslim body has claimed that any order against Triple Talaq would be an infringement on their right to follow and profess any religion.      It has also been contended that the petitions are based on an incorrect understanding of Muslim Personal Law. Any legislative reform, they say, must be sensitive to the cultural context of India, adding that reforms in other countries can't be applied to India. The next hearing in this case is likely to be on March 30.      Earlier this week, over a million Muslims from across India had signed a petition to end the controversial divorce practice of triple talaq.      The petition was started by the Muslim Rashtriya Manch (MRM), an Islamic organisation affiliated with the Rashtriya Swayamsevak Sangh (RSS), adding that the positive response to the petition has been linked with the Bharatiya Janata Patry's recent success in the Uttar Pradesh Assembly elections.      Several women have filed a petition before the apex court seeking the quashing of the triple talaq practice.      The Central Government has also told the top court that it is against gender injustice and for equality between men and women under the Constitution.      However, the All India Muslim Personal Law Board (AIMPLB) defended the practice, saying it is better to divorce a woman than kill her.      Last year, Prime Minister Narendra Modi asserted that he favoured the discontinuation of 'triple talaq', stating that ""lives of Muslim women cannot be allowed to be destroyed by triple talaq.""      He also targeted the opposition for 'politicising' the issue and supporting a gender discriminatory practice to appease their vote banks. (ANI)"
"1618746393-135","https://aninews.in/search/?query=%22triple%20talaq%22&page=36","Muslim women recite Hanuman Chalisa to end triple talaq","https://aninews.in/news/national/politics/muslim-women-recite-hanuman-chalisa-to-end-triple-talaq","Muslim women recite Hanuman Chalisa to end triple talaq","Aug 23, 2017 11:20","Varanasi (Uttar Pradesh) [India], May 10 (ANI): Proving yet again that India has its 'unity in diversity', Muslim women in Varanasi were seen reciting Hanuman Chalisa ahead of the Supreme Court's hearing of the batch of pleas filed to end triple talaq.      The Muslim women said they are praying to God Hanuman ahead of the hearing, so that they get rid of this custom.      One of the Muslim women, Shabana said God and Allah both are same, it is the people on earth who have divided it.      ""We are praying to Hanuman ji to get rid of triple talaq, which is a trouble for us. We are praying so that the decision is taken in our favour. Everybody is same. We on earth have divided people. Ishwar, Allah all are same,"" she told ANI.      Another victim of Triple Talaq, Nagma while narrating her ordeal said how her husband denied to give any money for her daughter after giving her divorce.      ""I want my husband to be punished so that other men think twice before doing so,"" she said.      One of the priests of the temple here said the victims of triple talaq are praying before Lord Hanuman to end 'malpractice' of the custom.      ""The victims of triple talaq have faith in Hanuman ji. They are in a very bad shape. In such a situation, they have prayed before Lord Hanuman that the Supreme Court ends this custom of triple talaq. May Lord Hanuman protect them,"" he told ANI.      The apex court is set to begin its marathon hearing tomorrow over the batch of pleas by Muslim women condemning the custom.      Shayara Banu, the first petitioner to challenge the Muslim personal law sparked the fight amongst Muslim women against instantaneous triple talaq (talaq-e-bidat), polygamy and nikah-halala.      Her rights and of many others remain to be recognized as the apex court prepares for the hearings. (ANI)"
